,Borough,ZipCode,Block,Lot,BldgClassCategory,TotalNoOfUnits,LandAreaInSqFt,GrossAreaInSqFt,YearOfConstruction,TaxClass_AtEvaluationTime,BldgClass_AtEvaluationTime,PropertyEvaluationvalue,Property_Age,Evaluation_date,Evaluation_month
9432,5,11693,14000,113,2,2,2731,2958,2003,1,13,600000,19,3031.0,6
9433,5,11693,14000,41,2,2,1745,2820,2001,1,13,250000,21,3110.0,4
9434,1,10470,3397,19,2,2,4358,7042,2008,2,14,735000,14,3502.0,3
9435,1,10470,3374,23,2,1,14740,13880,1981,4,25,2500000,41,2785.0,2
9436,1,10470,3380,65,2,2,4000,3036,1956,1,12,600000,66,2792.0,2
9437,1,10470,3398,33,2,2,3929,2470,1999,1,9,119000,23,2840.0,1
9438,1,10470,3375,33,2,2,1883,1683,1970,1,11,350000,52,3615.0,11
9439,1,10470,3375,102,2,2,2465,3060,1975,1,13,428000,47,3452.0,5
9440,1,10470,3378,43,2,2,1975,2601,1966,1,9,685000,56,2931.0,10
9441,2,11249,2261,307,2,1,33894,1255,2010,2,25,855330,12,3093.0,4
9442,2,11249,2261,307,2,1,33894,1364,2010,2,25,865513,12,2800.0,2
9443,2,11206,2264,307,2,1,8438,2092,2003,2,25,850000,19,2933.0,10
9444,2,11249,2191,4,2,2,3350,5269,1981,1,13,700000,41,2849.0,12
9445,2,11249,2262,307,2,1,4167,1110,1999,2,25,807367,23,2896.0,11
9446,2,11206,2264,307,2,1,8438,1256,2003,2,25,609000,19,3025.0,7
9447,2,11249,2261,307,2,1,33894,1262,2010,2,25,890969,12,2781.0,3
9448,2,11211,2220,38,2,1,11100,11100,1967,4,25,3132270,55,2925.0,10
9449,2,11206,2264,307,2,1,7500,1372,1997,2,25,650000,25,2960.0,9
9450,2,11206,2245,8,2,1,18662,12906,1959,4,25,3500000,63,3444.0,5
9451,2,11206,2249,307,2,1,13000,1659,2004,2,25,726570,18,2786.0,2
9452,2,11249,2261,307,2,1,33894,1364,2010,2,25,865513,12,2800.0,2
9453,2,11206,2245,307,2,1,18648,1781,2009,2,25,730210,13,2861.0,12
9454,2,11249,2204,307,2,1,3507,1924,1998,2,25,556000,24,3030.0,6
9455,2,11249,2261,307,2,1,33894,1245,2010,2,25,792199,12,2757.0,3
9456,2,11206,2264,307,2,1,6933,2195,2010,2,25,1117529,12,2856.0,12
9457,2,11206,2264,307,2,1,8438,3114,2003,2,25,915000,19,2945.0,9
9458,2,11206,2249,307,2,1,13000,1659,2004,2,25,254000,18,2908.0,10
9459,2,11211,2780,7,2,1,647,1310,2009,1,4,1880000,13,3045.0,6
9460,2,11211,2734,24,2,1,2500,2500,1972,4,25,3000000,50,2977.0,8
9461,2,11206,3091,58,2,2,5820,2000,1989,1,10,585000,33,3620.0,11
9462,2,11211,2875,307,2,1,2500,1353,2012,2,25,1195000,10,3011.0,7
9463,2,11206,3054,307,2,1,2500,625,2002,2,25,715000,20,2938.0,9
9464,2,11211,2741,47,2,1,9360,9000,1950,4,25,5200000,72,3364.0,7
9465,2,11211,2767,307,2,1,4595,1404,2012,2,25,1180000,10,2879.0,11
9466,2,11206,2790,307,2,1,2264,960,2003,2,25,991000,19,2933.0,10
9467,2,11211,2747,307,2,1,2500,523,2011,2,25,797289,11,3113.0,4
9468,2,11237,3004,39,2,1,2500,3000,2000,1,5,250000,22,3649.0,10
9469,2,11222,2857,307,2,1,2500,858,2010,2,25,875000,12,2828.0,1
9470,2,11206,2266,307,2,1,7600,1385,2010,2,25,499000,12,3100.0,4
9471,2,11206,3038,17,2,1,1888,1865,1989,4,25,570000,33,3650.0,10
9472,2,11211,2752,307,2,1,2500,596,2007,2,25,665000,15,2933.0,10
9473,2,11211,2917,307,2,1,2500,675,2002,2,25,681000,20,2990.0,8
9474,2,11211,2857,2,2,2,2500,3960,1993,1,13,1700000,29,3403.0,6
9475,2,11211,2746,45,2,2,3278,2560,1962,4,25,425000,60,3494.0,3
9476,2,11237,2942,300,2,1,9148,6200,1966,4,25,2000000,56,2966.0,8
9477,2,11211,2866,46,2,1,1970,1970,1950,4,25,450000,72,3523.0,2
9478,2,11211,2875,307,2,1,2500,656,2012,2,25,799000,10,3096.0,4
9479,2,11211,2744,307,2,1,5000,1535,2002,2,25,1925000,20,2962.0,9
9480,2,11211,2767,307,2,1,4595,740,2012,2,25,880000,10,3011.0,7
9481,2,11206,3043,307,2,1,2500,1520,2011,2,25,1201535,11,3029.0,6
9482,2,11211,2747,307,2,1,2500,548,2011,2,25,797289,11,3072.0,5
9483,2,11211,2765,307,2,1,2375,594,2012,2,25,690000,10,2910.0,10
9484,2,11211,2751,307,2,1,2517,1160,2000,2,25,1550000,22,2935.0,10
9485,2,11211,2913,20,2,1,2000,1386,1955,1,8,999000,67,3633.0,11
9486,2,11211,2767,307,2,1,4595,1429,2012,2,25,1595125,10,2890.0,11
9487,2,11211,3040,5,2,2,2500,10611,2008,2,24,2420946,14,3467.0,4
9488,2,11211,2767,307,2,1,4595,1245,2012,2,25,1350000,10,3029.0,6
9489,2,11211,2907,10,2,2,12600,54000,2008,2,20,377488,14,3620.0,11
9490,2,11211,2767,307,2,1,4595,1463,2012,2,25,1655674,10,3008.0,7
9491,2,11237,3008,16,2,1,7890,5737,2005,4,25,3700000,17,2980.0,8
9492,2,11206,3049,307,2,1,2500,507,2004,2,25,595000,18,2968.0,8
9493,2,11211,2747,307,2,1,2500,535,2011,2,25,812563,11,3102.0,4
9494,2,11206,3039,29,2,1,7500,11000,1950,4,25,2500000,72,3395.0,6
9495,2,11206,3023,307,2,1,2000,1370,1999,2,25,1280000,23,3067.0,5
9496,2,11211,2913,18,2,1,2000,1386,1951,1,8,1125000,71,3100.0,4
9497,2,11211,2765,307,2,1,2375,1191,2012,2,25,1170988,10,2792.0,2
9498,5,11357,4515,10,2,1,2500,1480,1950,1,1,500000,72,3675.0,9
9499,5,11357,4539,78,2,1,3770,1056,1950,1,5,430000,72,3690.0,9
9500,5,11357,4750,21,2,1,3895,1850,1946,1,1,1065000,76,3023.0,7
9501,5,11357,4525,3,2,1,5085,938,1941,1,2,850000,81,2766.0,3
9502,5,11357,4627,13,2,1,5000,2016,1941,1,1,925000,81,2998.0,7
9503,5,11357,4439,23,2,1,5000,1466,1951,1,2,1150000,71,2933.0,10
9504,5,11357,4745,1,2,2,2698,2264,1966,1,10,800000,56,2931.0,10
9505,5,11357,4686,18,2,1,2500,1224,1966,1,1,725000,56,2919.0,10
9506,5,11357,4732,307,2,1,215169,3039,1971,1,25,1180000,51,2786.0,2
9507,5,11357,4481,6,2,1,5500,2468,2001,1,1,1725000,21,3078.0,5
9508,5,11357,4486,59,2,1,4760,3146,1966,1,2,1200000,56,3016.0,7
9509,5,11357,4507,8,2,2,5790,4213,2000,1,9,600000,22,3418.0,6
9510,5,11357,4457,3,2,1,5145,1911,1960,1,3,810000,62,3689.0,9
9511,5,11357,4157,63,2,1,1476,1152,1960,1,5,553500,62,3426.0,5
9512,5,11357,4706,63,2,2,3000,2238,1983,1,9,1300000,39,3102.0,4
9513,5,11357,4652,37,2,2,4150,2290,1956,1,11,1430000,66,2960.0,9
9514,5,11357,4738,3,2,1,4800,1148,1951,1,2,815000,71,2812.0,2
9515,5,11357,4675,11,2,1,2400,1782,1956,1,5,938000,66,2934.0,10
9516,5,11357,4510,19,2,1,6586,1144,1956,1,2,880000,66,2834.0,1
9517,5,11357,4675,144,2,1,3465,1782,1956,1,5,998980,66,3079.0,5
9518,5,11357,4641,64,2,2,2800,3004,1970,1,13,520000,52,3685.0,9
9519,5,11357,4539,22,2,1,3625,1056,1950,1,5,458000,72,3439.0,5
9520,5,11357,4738,13,2,1,4200,1853,1946,1,1,999999,76,2966.0,8
9521,5,11357,4693,31,2,2,3068,2659,1960,1,10,660000,62,3665.0,10
9522,5,11357,4639,67,2,1,3200,2216,1951,1,2,890000,71,2932.0,10
9523,5,11357,4454,17,2,1,4142,1846,1955,1,1,1135000,67,3399.0,6
9524,5,11357,4527,74,2,1,4650,1553,1946,1,0,988000,76,2982.0,8
9525,5,11357,4519,53,2,2,3860,1540,1950,1,10,725000,72,3458.0,4
9526,5,11357,4426,24,2,1,4000,1100,1955,1,2,325000,67,3657.0,10
9527,5,11357,4748,48,2,1,5002,1076,1946,1,2,910000,76,3011.0,7
9528,5,11357,4674,16,2,1,3900,957,1950,1,2,760000,72,3399.0,6
9529,5,11357,4737,42,2,2,3950,2208,1951,1,9,1155000,71,2854.0,12
9530,5,11357,4474,28,2,1,4040,1200,1946,1,2,1117500,76,2807.0,2
9531,5,11357,4691,9,2,2,2030,1672,1946,1,9,920000,76,3004.0,7
9532,5,11357,4516,307,2,1,40360,742,2002,2,25,510000,20,3066.0,5
9533,5,11357,5735,11,2,2,4400,2664,1956,1,11,1350000,66,3015.0,7
9534,5,11357,4639,84,2,1,5520,1643,1950,1,2,555000,72,3720.0,8
9535,5,11357,5735,11,2,1,4400,1350,1960,1,2,590000,62,3670.0,9
9536,5,11357,4192,45,2,1,1955,1831,1970,1,5,465000,52,3503.0,3
9537,5,11357,4442,63,2,1,6891,3550,1951,1,3,2100000,71,2805.0,2
9538,5,11357,4192,16,2,1,2380,1831,1966,1,5,880000,56,2805.0,2
9539,5,11357,4220,33,2,2,2759,1886,2007,1,10,768000,15,3616.0,11
9540,5,11357,4509,62,2,1,5000,2455,2012,1,1,1872562,10,2836.0,1
9541,5,11357,4512,27,2,1,3420,1695,1946,1,2,749000,76,3031.0,6
9542,5,11357,4657,20,2,1,5462,950,1961,1,2,1050000,61,3043.0,6
9543,5,11357,4738,51,2,2,4140,2184,1955,1,9,992793,67,3619.0,11
9544,5,11357,4454,15,2,1,4142,1020,1955,1,2,625000,67,3363.0,7
9545,5,11357,4192,67,2,1,2112,1831,1966,1,5,790000,56,2906.0,10
9546,5,11357,4472,26,2,1,5656,1712,1945,1,2,655000,77,3574.0,12
9547,5,11357,4728,178,2,2,3136,2000,1960,1,10,770000,62,3551.0,1
9548,5,11357,4656,41,2,1,7500,1188,1955,1,2,770000,67,3642.0,10
9549,5,11357,4750,76,2,1,4042,1050,1946,1,2,853000,76,3002.0,7
9550,5,11357,4691,22,2,1,3750,1620,1962,1,1,800000,60,2997.0,7
9551,5,11357,4707,54,2,1,3525,1248,1951,1,1,950000,71,2987.0,8
9552,5,11357,4516,307,2,1,40360,732,2002,2,25,485000,20,3072.0,5
9553,5,11357,4750,39,2,1,3895,1800,1950,1,1,595000,72,3626.0,11
9554,5,11357,4248,10,2,2,3562,1844,1956,1,11,870000,66,2814.0,1
9555,5,11357,4728,42,2,2,3150,2640,1956,1,10,996000,66,2947.0,9
9556,5,11357,4473,28,2,1,4057,1151,1941,1,2,870000,81,3039.0,6
9557,5,11357,4626,15,2,1,2950,2080,1950,1,1,605000,72,3432.0,5
9558,5,11357,4665,46,2,2,3400,2200,2011,1,10,1435000,11,2910.0,10
9559,5,11357,4249,34,2,2,3723,3430,1966,1,13,1710000,56,3005.0,7
9560,5,11357,4540,133,2,1,4180,2197,1970,1,2,775000,52,3609.0,11
9561,5,11357,4737,47,2,2,3025,2200,1951,1,9,1400000,71,2976.0,8
9562,5,11357,4516,307,2,1,40360,790,2002,2,25,485000,20,3107.0,4
9563,5,11357,4732,307,2,1,215169,3039,1971,1,25,1190000,51,2935.0,10
9564,5,11357,4113,24,2,2,3000,3388,1960,1,9,865000,62,3572.0,1
9565,5,11357,4438,26,2,1,7000,3470,2012,1,3,2443800,10,3088.0,5
9566,5,11357,4703,125,2,2,3026,3220,2000,1,9,810000,22,3696.0,8
9567,5,11357,5750,35,2,2,2400,3036,1946,1,12,1300000,76,2959.0,9
9568,5,11357,4437,20,2,1,6250,2764,1955,1,2,850000,67,3531.0,2
9569,5,11357,4522,47,2,1,4800,1318,1950,1,2,695000,72,3409.0,6
9570,5,11357,4506,17,2,1,4305,3180,2003,1,1,950000,19,3726.0,8
9571,5,11357,4673,31,2,2,3750,2860,1970,1,10,830000,52,3574.0,12
9572,5,11357,4487,80,2,1,4849,3080,2004,1,3,597954,18,3433.0,5
9573,5,11357,4433,80,2,1,4000,1968,1960,1,2,770000,62,3382.0,7
9574,5,11357,4452,29,2,1,4100,2010,1950,1,1,725000,72,3396.0,6
9575,5,11357,4428,1,2,1,4000,1636,1941,1,1,960000,81,2917.0,10
9576,5,11357,4639,63,2,1,4000,2100,1946,1,2,1050000,76,2948.0,9
9577,5,11357,4457,50,2,1,4880,1194,1945,1,0,635000,77,3458.0,4
9578,5,11357,5741,15,2,2,4000,1702,1941,1,11,1200000,81,2868.0,12
9579,5,11357,4699,15,2,2,8404,2640,2010,1,9,997885,12,3720.0,8
9580,5,11357,4248,24,2,2,2940,3925,1966,1,13,752738,56,2821.0,1
9581,5,11357,4475,31,2,1,5000,1150,1951,1,2,925000,71,3065.0,5
9582,5,11357,4509,60,2,1,5000,2424,2012,1,1,1899036,10,3046.0,6
9583,5,11357,5741,34,2,2,8134,6000,1950,4,25,1950000,72,3528.0,2
9584,5,11357,4670,29,2,1,1995,992,1946,1,5,535000,76,2855.0,12
9585,5,11357,4650,17,2,2,4000,2600,1989,1,9,1450000,33,2827.0,1
9586,5,11357,4651,4,2,1,2500,2250,2007,1,1,737009,15,3517.0,2
9587,5,11357,4528,26,2,1,1760,760,1941,1,5,610000,81,3106.0,4
9588,5,11357,4454,37,2,1,4200,1682,1955,1,2,700000,67,3689.0,9
9589,5,11357,4248,11,2,1,3328,1296,1956,1,5,778000,66,3081.0,5
9590,5,11357,4704,27,2,2,4200,1630,1946,1,10,1118000,76,2886.0,11
9591,5,11357,4463,40,2,1,4600,1835,1956,1,1,899000,66,3080.0,5
9592,5,11357,4706,42,2,1,5000,1440,1950,1,1,698000,72,3461.0,4
9593,5,11357,4494,6,2,1,4000,1040,1951,1,0,950000,71,2968.0,8
9594,5,11357,4709,23,2,2,6488,869,1951,1,11,1170000,71,2906.0,10
9595,5,11357,4473,26,2,1,4057,1151,1941,1,2,940000,81,2815.0,1
9596,5,11357,4467,59,2,1,6900,2406,1961,1,2,1218300,61,2835.0,1
9597,5,11357,4672,135,2,1,1615,1408,1946,1,5,705000,76,2886.0,11
9598,5,11357,4690,7,2,2,4560,2936,1960,1,25,830000,62,3402.0,6
9599,5,11357,4463,62,2,2,4300,2080,1956,1,9,700000,66,2973.0,8
9600,5,11357,4248,2,2,2,4600,1378,1953,1,25,900000,69,2848.0,12
9601,5,11357,4646,7,2,2,3777,2184,2006,1,9,500000,16,3392.0,7
9602,5,11357,4528,18,2,1,1760,960,1945,1,5,403000,77,3552.0,1
9603,5,11357,4673,36,2,2,4750,2770,1955,1,9,860000,67,3696.0,8
9604,5,11357,4435,60,2,1,3527,1404,1951,1,1,485000,71,2776.0,3
9605,5,11357,4662,54,2,2,2100,1816,1960,1,9,500000,62,3437.0,5
9606,5,11357,4707,65,2,2,4279,2700,1952,1,10,1211717,70,3459.0,4
9607,5,11357,4758,127,2,2,2800,2016,1946,1,9,1135000,76,2890.0,11
9608,5,11357,4628,49,2,1,7500,1703,1950,1,2,700000,72,3479.0,4
9609,5,11357,4745,9,2,2,2600,2372,1966,1,10,166667,56,2906.0,10
9610,5,11357,4475,22,2,1,4800,1150,1951,1,2,938888,71,2926.0,10
9611,5,11357,4634,52,2,2,5320,3874,1946,1,11,2020000,76,2827.0,1
9612,5,11357,4522,30,2,1,5896,1202,1946,1,2,800000,76,2990.0,8
9613,5,11357,4248,57,2,2,2262,1944,1960,1,11,520000,62,3536.0,2
9614,5,11357,5735,19,2,1,4400,1350,1956,1,2,920000,66,2879.0,11
9615,5,11357,5741,66,2,2,4000,2236,1960,1,10,790000,62,3592.0,12
9616,5,11357,4474,10,2,1,4040,1150,1950,1,2,660000,72,3439.0,5
9617,5,11357,4709,72,2,1,6000,2392,1955,1,1,999900,67,3480.0,4
9618,5,11357,4705,34,2,1,5500,1480,1951,1,2,1290000,71,2925.0,10
9619,5,11357,4668,35,2,2,4750,2895,1946,1,10,1812485,76,3032.0,6
9620,5,11357,4539,92,2,1,3770,1056,1946,1,5,810000,76,3074.0,5
9621,5,11357,4192,45,2,1,1955,1831,1966,1,5,910000,56,2865.0,12
9622,5,11357,4507,39,2,1,4334,2704,1998,1,1,1500000,24,2967.0,8
9623,5,11357,4248,55,2,2,1900,1944,1960,1,11,510000,62,3602.0,12
9624,5,11357,4544,56,2,1,9299,4174,2004,1,1,341385,18,3465.0,4
9625,5,11357,4568,74,2,2,3000,2742,1975,1,11,685000,47,3670.0,9
9626,5,11357,4601,68,2,1,7440,1688,1946,1,2,1374637,76,3073.0,5
9627,5,11357,4546,30,2,2,2700,1824,1951,1,9,890000,71,2996.0,8
9628,5,11357,4549,39,2,1,4000,1250,1950,1,2,700000,72,3432.0,5
9629,5,11357,4614,35,2,1,5725,4399,1955,1,2,950000,67,3368.0,7
9630,5,11357,4597,37,2,1,4294,2960,1988,1,1,1340000,34,2945.0,9
9631,5,11357,4549,56,2,1,5500,1356,1950,1,2,705000,72,3486.0,3
9632,5,11357,4543,1,2,1,4660,3196,1985,1,3,999000,37,3651.0,10
9633,5,11357,4596,15,2,1,6040,1131,1945,1,0,740000,77,3356.0,8
9634,5,11357,4562,92,2,1,3724,1833,1951,1,2,860000,71,2879.0,11
9635,5,11357,4568,85,2,1,3800,2296,1998,1,1,1200000,24,2770.0,3
9636,5,11357,4593,75,2,1,4000,3670,2002,1,1,1395000,20,3033.0,6
9637,5,11357,4592,98,2,1,7765,963,1950,1,0,700000,72,3378.0,7
9638,5,11357,4567,4,2,1,2847,3332,1975,1,2,810000,47,3689.0,9
9639,5,11357,4592,14,2,1,4000,925,1950,1,2,480000,72,3704.0,8
9640,5,11357,4572,84,2,1,5000,1295,1941,1,0,830000,81,2987.0,8
9641,5,11357,4549,43,2,1,4000,1248,1956,1,2,900000,66,3012.0,7
9642,5,11357,4593,53,2,1,4000,1387,1955,1,1,1100000,67,3437.0,5
9643,5,11357,4554,38,2,1,5000,2175,1950,1,1,820000,72,3588.0,12
9644,5,11357,4550,6,2,1,7000,1552,1956,1,2,575000,66,2828.0,1
9645,5,11357,4592,121,2,1,4000,925,1950,1,2,599000,72,3495.0,3
9646,5,11357,4560,45,2,1,4000,2448,1950,1,2,700000,72,3440.0,5
9647,5,11357,4557,28,2,1,4000,1951,1966,1,2,980000,56,3082.0,5
9648,5,11357,4614,50,2,1,5000,945,1946,1,2,780000,76,2995.0,8
9649,5,11357,4609,46,2,1,5000,1396,1946,1,2,1265000,76,2855.0,12
9650,3,10310,78,227,2,1,4725,776,1950,1,2,280000,72,3649.0,10
9651,3,10310,150,307,2,1,1050,1200,1993,1,5,250000,29,3404.0,6
9652,3,10310,78,307,2,1,4800,1112,1946,1,2,485000,76,3050.0,6
9653,2,11228,6290,3,2,2,6600,2810,1956,1,9,2950000,66,2905.0,10
9654,2,11228,6187,67,2,2,2000,2818,1945,1,9,815000,77,3699.0,8
9655,2,11228,6322,25,2,2,1567,2340,1945,1,12,695000,77,3656.0,10
9656,2,11228,6322,60,2,2,2150,1484,1950,1,12,630000,72,3691.0,9
9657,2,11228,6322,23,2,1,1567,1492,1945,1,8,608750,77,3606.0,11
9658,2,11228,6303,44,2,1,2000,2400,1941,1,5,805000,81,2771.0,3
9659,2,11219,5753,35,2,1,5815,1382,1946,4,25,2250000,76,2966.0,8
9660,2,11219,5773,41,2,2,2382,1648,1955,1,9,742000,67,3460.0,4
9661,2,11219,5767,20,2,2,2600,2936,1960,1,13,1235000,62,3679.0,9
9662,2,11219,5753,35,2,1,5815,1382,1946,4,25,2600000,76,2772.0,3
9663,2,11228,6290,71,2,2,4000,2695,1956,1,9,1650000,66,3109.0,4
9664,2,11219,5754,32,2,2,2000,4300,2003,1,13,495000,19,3572.0,1
9665,2,11228,6301,66,2,2,2400,2243,1946,1,9,1250000,76,3067.0,5
9666,2,11219,5752,61,2,2,2000,2915,1970,1,13,820000,52,3588.0,12
9667,2,11219,5761,16,2,2,4000,2244,1965,1,9,1135000,57,3406.0,6
9668,2,11228,6338,23,2,2,4000,2983,1971,1,9,1930000,51,2995.0,8
9669,2,11219,5765,307,2,1,7080,889,2001,1,25,500000,21,2781.0,3
9670,2,11228,6167,24,2,2,2500,2314,1951,1,9,1600000,71,2828.0,1
9671,2,11228,6322,26,2,1,1600,1408,1945,1,5,550000,77,3706.0,8
9672,2,11209,6065,1,2,1,6663,2223,1955,4,25,4060500,67,3088.0,5
9673,2,11209,6120,307,2,1,30380,980,1953,2,25,796000,69,2849.0,12
9674,2,11209,6120,307,2,1,30380,977,1953,2,25,677136,69,2974.0,8
9675,2,11220,5848,22,2,1,1667,2094,1993,1,5,670000,29,3557.0,1
9676,2,11209,5881,26,2,2,1170,1653,1950,1,9,131000,72,3689.0,9
9677,2,11209,5894,9,2,1,1488,1776,1966,1,1,816300,56,2919.0,10
9678,2,11209,6109,58,2,2,1720,3150,1970,1,13,862500,52,3615.0,11
9679,2,11228,6071,39,2,1,1225,1800,1950,1,5,312500,72,3419.0,6
9680,2,11209,6101,4,2,2,1892,2090,1960,1,9,749000,62,3594.0,12
9681,2,11209,5978,69,2,2,2823,1440,1970,1,12,886500,52,3683.0,9
9682,2,11209,6049,60,2,2,2000,3880,1998,1,13,490000,24,3602.0,12
9683,2,11209,6120,307,2,1,30380,971,1953,2,25,666953,69,3092.0,4
9684,2,11220,5871,307,2,1,8422,763,2011,2,25,616041,11,2898.0,11
9685,2,11209,6120,307,2,1,30380,1120,1953,2,25,775000,69,3043.0,6
9686,2,11209,6109,23,2,1,10443,1430,1966,4,25,4500000,56,3018.0,7
9687,2,11209,5925,53,1,2,18620,98304,1955,2,22,395000,67,3495.0,3
9688,2,11209,6081,307,2,1,12606,1010,2001,1,25,925000,21,2983.0,8
9689,2,11209,6141,6,2,2,1892,3340,1965,1,13,635500,57,3620.0,11
9690,2,11209,6120,307,2,1,30380,1536,1953,2,25,1180000,69,2847.0,12
9691,2,11220,5871,307,2,1,8422,787,2011,2,25,687318,11,2959.0,9
9692,2,11209,6137,307,2,1,4050,1302,2002,1,25,857084,20,3022.0,7
9693,2,11209,6024,27,2,1,3000,1868,1946,1,1,1240000,76,3089.0,4
9694,2,11228,6071,42,2,1,1000,1595,1950,1,8,568000,72,3649.0,10
9695,2,11209,6120,307,2,2,30380,155,1953,4,25,796000,69,2849.0,12
9696,2,11209,6130,44,2,2,1800,1737,1955,1,9,720000,67,3616.0,11
9697,2,11209,6064,49,2,2,1191,1072,1956,1,11,540000,66,2864.0,12
9698,2,11209,6141,81,2,1,1476,1584,1951,1,5,840000,71,2892.0,11
9699,5,11435,6636,43,2,2,2000,2680,1961,1,13,920000,61,3010.0,7
9700,5,11435,9668,307,2,1,8314,650,1986,2,25,380000,36,2939.0,9
9701,5,11435,9724,34,2,2,2650,2974,2001,1,9,606230,21,3116.0,4
9702,5,11435,9649,37,2,2,11800,7545,1949,4,25,6300000,73,3085.0,5
9703,5,11435,9713,126,2,2,2000,3160,1966,1,13,1150000,56,2830.0,1
9704,5,11435,9715,136,2,2,2129,5534,2002,2,14,4950000,20,3089.0,4
9705,5,11435,9712,178,2,2,5384,18821,2006,2,20,2950000,16,3522.0,2
9706,5,11435,9738,154,2,2,2000,2920,1998,1,13,427000,24,3619.0,11
9707,5,11435,6696,34,2,1,2500,1440,1951,1,5,630000,71,2983.0,8
9708,5,11435,6639,16,2,1,9072,4252,1960,4,25,117808,62,3662.0,10
9709,5,11435,9712,159,2,2,9400,30047,2008,2,25,3864364,14,3522.0,2
9710,5,11435,9713,129,2,2,2238,3220,1986,1,13,980000,36,3002.0,7
9711,5,11435,9669,29,2,2,1932,3100,1967,1,13,670000,55,3507.0,3
9712,5,11435,9738,307,2,1,10741,824,2005,2,25,528000,17,3044.0,6
9713,5,11435,9736,307,2,1,13848,992,2003,2,25,505986,19,3071.0,5
9714,5,11435,9710,30,2,2,2000,1400,1941,1,9,760000,81,2960.0,9
9715,5,11435,9713,130,2,2,2013,3220,1986,1,13,970000,36,2939.0,9
9716,5,11435,9711,113,2,1,1980,1683,1945,1,5,400000,77,3600.0,12
9717,2,11205,2027,10,2,2,2123,4669,1951,2,15,550000,71,3581.0,12
9718,2,11205,2032,60,2,2,1478,2400,1957,1,25,650000,65,3585.0,12
9719,2,11205,1873,30,2,1,15295,13500,1949,4,25,3425000,73,3656.0,10
9720,2,11222,2523,307,2,1,5000,624,2005,2,25,727500,17,2886.0,11
9721,2,11222,2521,307,2,1,3062,828,2011,2,25,1219894,11,3078.0,5
9722,2,11222,2521,307,2,1,3062,828,2011,2,25,1138752,11,3106.0,4
9723,2,11222,2496,307,2,1,2500,1073,2012,2,25,999900,10,2858.0,12
9724,2,11222,2698,32,2,2,10376,42449,2005,2,21,6750000,17,3577.0,12
9725,2,11222,2724,37,2,1,3120,1396,1998,4,25,2950000,24,3053.0,6
9726,2,11222,2815,50,2,2,30500,7900,1965,4,25,2725000,57,3476.0,4
9727,2,11222,2521,307,2,1,3062,828,2011,2,25,1161500,11,3082.0,5
9728,2,11222,2523,307,2,1,622,622,2003,2,25,675000,19,3072.0,5
9729,2,11222,2691,2,2,2,6500,8358,2006,2,14,2200000,16,3642.0,10
9730,2,11222,2814,18,2,1,22000,6576,1954,4,25,1950000,68,3684.0,9
9731,2,11222,2833,307,2,1,7500,432,2001,2,25,490000,21,3072.0,5
9732,2,11222,2829,307,2,1,2500,589,2003,2,25,640000,19,3011.0,7
9733,2,11222,2658,60,2,1,8645,8645,1955,4,25,1854450,67,3397.0,6
9734,2,11222,2504,39,2,2,5000,21331,2007,2,18,2900000,15,3699.0,8
9735,2,11222,2833,307,2,1,7500,626,2001,2,25,578000,21,3081.0,5
9736,2,11222,2521,307,2,1,3062,877,2011,2,25,1147400,11,3099.0,4
9737,2,11222,2489,45,2,1,2500,2500,1991,4,25,700000,31,3566.0,1
9738,2,11222,2829,27,2,2,5000,4280,1950,4,25,1600000,72,3626.0,11
9739,2,11211,2721,307,2,1,17000,656,2001,2,25,825000,21,2997.0,7
9740,2,11222,2504,307,2,1,5000,676,2003,2,25,738231,19,2863.0,12
9741,2,11211,2721,307,2,1,17000,656,2001,2,25,850000,21,3016.0,7
9742,2,11222,2521,307,2,1,3062,877,2011,2,25,1291000,11,3108.0,4
9743,2,11222,2551,307,2,1,3500,1756,2008,2,25,2135000,14,2949.0,9
9744,2,11222,2622,307,2,1,2500,1269,1999,2,25,1250000,23,2821.0,1
9745,2,11211,2451,127,2,2,1812,2505,2000,1,10,885000,22,3529.0,2
9746,2,11211,2399,1,2,2,18250,74572,2012,4,25,4200000,10,3621.0,11
9747,2,11211,2436,19,2,1,6590,5500,1956,4,25,4150000,66,3005.0,7
9748,2,11211,2132,307,2,1,2532,677,2009,2,25,880000,13,2857.0,12
9749,2,11249,2135,307,2,1,4020,1682,2009,2,25,1115000,13,2851.0,12
9750,2,11211,2406,307,2,1,5225,1325,2011,2,25,1840644,11,2981.0,8
9751,2,11211,2421,307,2,1,3730,807,2004,2,25,940000,18,2865.0,12
9752,2,11211,2367,307,2,1,9950,1107,2010,2,25,1765000,12,3078.0,5
9753,2,11249,2363,307,2,1,14112,742,2004,2,25,995000,18,3110.0,4
9754,2,11249,2324,307,2,1,77970,685,2003,2,25,875000,19,2886.0,11
9755,2,11249,2324,307,2,1,77970,917,2003,2,25,1280000,19,2836.0,1
9756,2,11211,2374,22,2,2,1413,3240,2003,2,25,1930000,19,2931.0,10
9757,2,11249,2332,307,2,1,77970,601,2003,2,25,1015000,19,3106.0,4
9758,2,11249,2378,2,2,1,2225,2225,1954,4,25,3000000,68,3368.0,7
9759,2,11249,2332,307,2,1,77970,500,2003,2,25,750000,19,3101.0,4
9760,2,11249,2365,37,2,1,1590,1550,1959,4,25,800000,63,3641.0,10
